istaigos_kodas;gydytojo_ID;laisvos_registracijos_data;iraso_sukurimo_data
181384061;141889;2019.03.19 09:30:00;2019.03.13 15:05:09
181384061;141889;2019.03.19 09:45:00;2019.03.13 15:05:09
181384061;141889;2019.03.19 11:30:00;2019.03.13 15:05:09
181384061;141889;2019.03.19 11:45:00;2019.03.13 15:05:09
181384061;141889;2019.03.19 12:00:00;2019.03.13 15:05:09
181384061;141889;2019.03.19 12:15:00;2019.03.13 15:05:09
181384061;141889;2019.03.19 12:30:00;2019.03.13 15:05:09
181384061;141889;2019.03.19 12:45:00;2019.03.13 15:05:09
181384061;141889;2019.03.19 13:15:00;2019.03.13 15:05:09
181384061;1000031241;2019.03.19 16:45:00;2019.03.13 15:05:09
181384061;141233;2019.03.18 09:00:00;2019.03.14 09:35:43
181384061;141233;2019.03.18 09:15:00;2019.03.14 09:35:43
181384061;141233;2019.03.18 09:30:00;2019.03.14 09:35:43
181384061;141233;2019.03.18 09:45:00;2019.03.14 09:35:43
181384061;141233;2019.03.18 10:00:00;2019.03.14 09:35:43
181384061;141233;2019.03.18 10:15:00;2019.03.14 09:35:43
181384061;141233;2019.03.18 10:30:00;2019.03.14 09:35:43
181384061;141233;2019.03.18 10:45:00;2019.03.14 09:35:43
181384061;141233;2019.03.18 11:30:00;2019.03.14 09:35:43
181384061;141233;2019.03.18 11:45:00;2019.03.14 09:35:43
181384061;141233;2019.03.18 12:00:00;2019.03.14 09:35:43
181384061;141233;2019.03.19 13:30:00;2019.03.14 09:35:43
181384061;141233;2019.03.19 13:45:00;2019.03.14 09:35:43
181384061;141233;2019.03.19 14:00:00;2019.03.14 09:35:43
181384061;141233;2019.03.19 14:15:00;2019.03.14 09:35:43
181384061;141233;2019.03.19 14:30:00;2019.03.14 09:35:43
181384061;141233;2019.03.19 14:45:00;2019.03.14 09:35:43
181384061;141233;2019.03.19 15:00:00;2019.03.14 09:35:43
181384061;141233;2019.03.19 15:15:00;2019.03.14 09:35:43
