istaigos_kodas;gydytojo_ID;iraso_sukurimo_data
181384061;141233;2019-03-21 11:19:25
181384061;141242;2019-03-21 11:19:25
181384061;141248;2019-03-21 11:19:25
181384061;141255;2019-03-21 11:19:25
181384061;141889;2019-03-21 11:19:25
181384061;1000031241;2019-03-21 11:19:25
181384061;1000031259;2019-03-21 11:19:25
