istaigos_kodas;gydytojo_ID;data_nuo;data_iki;iraso_sukurimo_data
124244754;307;2019.03.12;2019.03.15;
124244754;1302;2019.03.12;2019.03.25;
124244754;1409;2019.02.02;2019.03.15;
124244754;304;2019.03.05;2019.03.19;
