istaigos_kodas;gydytojo_ID;laisvos_registracijos;iraso_sukurimo_data
302692454;10000041;2019-04-12 09:40;2019-03-25 04:00:08
302692454;10000041;2019-04-12 09:55;2019-03-25 04:00:08
302692454;10000041;2019-04-12 10:10;2019-03-25 04:00:08
302692454;10000041;2019-04-12 10:40;2019-03-25 04:00:08
302692454;10000041;2019-04-12 10:55;2019-03-25 04:00:08
302692454;10000041;2019-04-12 11:10;2019-03-25 04:00:08
302692454;10000041;2019-04-12 11:55;2019-03-25 04:00:08
302692454;10000041;2019-04-12 12:25;2019-03-25 04:00:08
302692454;10000041;2019-04-12 12:40;2019-03-25 04:00:08
302692454;10000041;2019-04-12 12:55;2019-03-25 04:00:08
302692454;10000041;2019-04-12 13:10;2019-03-25 04:00:08
302692454;10000041;2019-04-12 13:20;2019-03-25 04:00:08
302692454;10000041;2019-04-15 13:05;2019-03-25 04:00:08
302692454;10000041;2019-04-15 13:35;2019-03-25 04:00:08
302692454;10000041;2019-04-15 13:50;2019-03-25 04:00:08
302692454;10000041;2019-04-15 14:05;2019-03-25 04:00:08
302692454;10000041;2019-04-15 14:20;2019-03-25 04:00:08
302692454;10000041;2019-04-15 14:30;2019-03-25 04:00:08
302692454;10000041;2019-04-15 14:40;2019-03-25 04:00:08
302692454;10000041;2019-04-15 14:55;2019-03-25 04:00:08
302692454;10000041;2019-04-15 15:10;2019-03-25 04:00:08
302692454;10000041;2019-04-15 15:40;2019-03-25 04:00:08
302692454;10000041;2019-04-15 15:55;2019-03-25 04:00:08
302692454;10000041;2019-04-15 16:10;2019-03-25 04:00:08
302692454;10000041;2019-04-15 16:25;2019-03-25 04:00:08
302692454;10000041;2019-04-15 16:40;2019-03-25 04:00:08
302692454;10000041;2019-04-15 16:55;2019-03-25 04:00:08
302692454;10000041;2019-04-15 17:25;2019-03-25 04:00:08
302692454;10000041;2019-04-15 18:40;2019-03-25 04:00:08
302692454;10000041;2019-04-16 07:05;2019-03-25 04:00:08
302692454;10000041;2019-04-16 07:20;2019-03-25 04:00:08
302692454;10000041;2019-04-16 07:35;2019-03-25 04:00:08
302692454;10000041;2019-04-16 07:50;2019-03-25 04:00:08
302692454;10000041;2019-04-16 08:05;2019-03-25 04:00:08
302692454;10000041;2019-04-16 08:20;2019-03-25 04:00:08
302692454;10000041;2019-04-16 08:35;2019-03-25 04:00:08
302692454;10000041;2019-04-16 08:50;2019-03-25 04:00:08
302692454;10000041;2019-04-16 09:00;2019-03-25 04:00:08
302692454;10000041;2019-04-16 09:10;2019-03-25 04:00:08
302692454;10000041;2019-04-16 09:40;2019-03-25 04:00:08
302692454;10000041;2019-04-16 10:25;2019-03-25 04:00:08
302692454;10000041;2019-04-16 10:40;2019-03-25 04:00:08
302692454;10000041;2019-04-16 11:10;2019-03-25 04:00:08
302692454;10000041;2019-04-16 12:10;2019-03-25 04:00:08
302692454;10000041;2019-04-17 14:55;2019-03-25 04:00:08
302692454;10000041;2019-04-17 17:40;2019-03-25 04:00:08
302692454;10000041;2019-04-17 17:55;2019-03-25 04:00:08
302692454;10000041;2019-04-17 18:10;2019-03-25 04:00:08
302692454;10000041;2019-04-17 18:40;2019-03-25 04:00:08
302692454;10000041;2019-04-17 18:50;2019-03-25 04:00:08
302692454;10000041;2019-04-18 07:05;2019-03-25 04:00:08
302692454;10000041;2019-04-18 07:20;2019-03-25 04:00:08
302692454;10000041;2019-04-18 07:35;2019-03-25 04:00:08
302692454;10000041;2019-04-18 07:50;2019-03-25 04:00:08
302692454;10000041;2019-04-18 08:35;2019-03-25 04:00:08
302692454;10000041;2019-04-18 08:50;2019-03-25 04:00:08
302692454;10000041;2019-04-18 09:10;2019-03-25 04:00:08
302692454;10000041;2019-04-18 09:40;2019-03-25 04:00:08
302692454;10000041;2019-04-18 10:55;2019-03-25 04:00:08
302692454;10000041;2019-04-18 11:55;2019-03-25 04:00:08
302692454;10000041;2019-04-18 12:40;2019-03-25 04:00:08
302692454;10000041;2019-04-19 14:05;2019-03-25 04:00:08
302692454;10000041;2019-04-19 14:20;2019-03-25 04:00:08
302692454;10000041;2019-04-19 14:30;2019-03-25 04:00:08
302692454;10000041;2019-04-19 14:40;2019-03-25 04:00:08
302692454;10000041;2019-04-19 14:55;2019-03-25 04:00:08
302692454;10000041;2019-04-19 15:40;2019-03-25 04:00:08
302692454;10000041;2019-04-19 15:55;2019-03-25 04:00:08
302692454;10000041;2019-04-19 16:10;2019-03-25 04:00:08
302692454;10000041;2019-04-19 16:40;2019-03-25 04:00:08
302692454;10000041;2019-04-19 16:55;2019-03-25 04:00:08
302692454;10000041;2019-04-19 17:10;2019-03-25 04:00:08
302692454;10000041;2019-04-19 17:25;2019-03-25 04:00:08
302692454;10000041;2019-04-19 17:40;2019-03-25 04:00:08
302692454;10000041;2019-04-19 18:10;2019-03-25 04:00:08
302692454;10000041;2019-04-19 18:25;2019-03-25 04:00:08
302692454;10000041;2019-04-19 18:40;2019-03-25 04:00:08
302692454;10000041;2019-04-19 18:50;2019-03-25 04:00:08
302692454;10000041;2019-04-23 12:35;2019-03-25 04:00:08
302692454;10000041;2019-04-23 12:50;2019-03-25 04:00:08
302692454;10000041;2019-04-23 13:05;2019-03-25 04:00:08
302692454;10000041;2019-04-23 13:20;2019-03-25 04:00:08
302692454;10000041;2019-04-23 13:50;2019-03-25 04:00:08
302692454;10000041;2019-04-23 14:05;2019-03-25 04:00:08
302692454;10000041;2019-04-23 14:30;2019-03-25 04:00:08
302692454;10000041;2019-04-23 14:40;2019-03-25 04:00:08
302692454;10000041;2019-04-23 14:55;2019-03-25 04:00:08
302692454;10000041;2019-04-23 15:10;2019-03-25 04:00:08
302692454;10000041;2019-04-23 15:25;2019-03-25 04:00:08
302692454;10000041;2019-04-23 15:55;2019-03-25 04:00:08
302692454;10000041;2019-04-23 16:10;2019-03-25 04:00:08
302692454;10000041;2019-04-23 16:25;2019-03-25 04:00:08
302692454;10000041;2019-04-23 16:40;2019-03-25 04:00:08
302692454;10000041;2019-04-23 17:25;2019-03-25 04:00:08
302692454;10000041;2019-04-23 17:40;2019-03-25 04:00:08
302692454;10000041;2019-04-23 18:10;2019-03-25 04:00:08
302692454;10000041;2019-04-23 18:25;2019-03-25 04:00:08
302692454;10000041;2019-04-23 18:40;2019-03-25 04:00:08
302692454;10000041;2019-04-23 18:50;2019-03-25 04:00:08
302692454;10000041;2019-04-24 07:05;2019-03-25 04:00:08
302692454;10000041;2019-04-24 07:20;2019-03-25 04:00:08
302692454;10000041;2019-04-24 07:35;2019-03-25 04:00:08
302692454;10000041;2019-04-24 07:50;2019-03-25 04:00:08
302692454;10000041;2019-04-24 08:05;2019-03-25 04:00:08
302692454;10000041;2019-04-24 08:20;2019-03-25 04:00:08
302692454;10000041;2019-04-24 08:35;2019-03-25 04:00:08
302692454;10000041;2019-04-24 08:50;2019-03-25 04:00:08
302692454;10000041;2019-04-24 09:00;2019-03-25 04:00:08
302692454;10000041;2019-04-24 09:10;2019-03-25 04:00:08
302692454;10000041;2019-04-24 09:25;2019-03-25 04:00:08
302692454;10000041;2019-04-24 09:40;2019-03-25 04:00:08
302692454;10000041;2019-04-24 10:10;2019-03-25 04:00:08
302692454;10000041;2019-04-24 10:25;2019-03-25 04:00:08
302692454;10000041;2019-04-24 10:40;2019-03-25 04:00:08
302692454;10000041;2019-04-24 10:55;2019-03-25 04:00:08
302692454;10000041;2019-04-24 11:10;2019-03-25 04:00:08
302692454;10000041;2019-04-24 11:40;2019-03-25 04:00:08
302692454;10000041;2019-04-24 11:55;2019-03-25 04:00:08
302692454;10000041;2019-04-24 12:10;2019-03-25 04:00:08
302692454;10000041;2019-04-24 12:40;2019-03-25 04:00:08
302692454;10000041;2019-04-24 12:55;2019-03-25 04:00:08
302692454;10000041;2019-04-24 13:10;2019-03-25 04:00:08
302692454;10000041;2019-04-24 13:20;2019-03-25 04:00:08
302692454;10000042;2019-03-26 13:00;2019-03-25 04:00:08
302692454;10000042;2019-03-27 08:05;2019-03-25 04:00:08
302692454;10000042;2019-03-28 08:05;2019-03-25 04:00:08
302692454;10000042;2019-03-29 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-01 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-02 13:00;2019-03-25 04:00:08
302692454;10000042;2019-04-03 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-03 08:20;2019-03-25 04:00:08
302692454;10000042;2019-04-04 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-04 08:20;2019-03-25 04:00:08
302692454;10000042;2019-04-05 07:35;2019-03-25 04:00:08
302692454;10000042;2019-04-05 07:50;2019-03-25 04:00:08
302692454;10000042;2019-04-05 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-05 08:20;2019-03-25 04:00:08
302692454;10000042;2019-04-05 08:30;2019-03-25 04:00:08
302692454;10000042;2019-04-05 09:25;2019-03-25 04:00:08
302692454;10000042;2019-04-08 07:35;2019-03-25 04:00:08
302692454;10000042;2019-04-08 07:50;2019-03-25 04:00:08
302692454;10000042;2019-04-08 08:05;2019-03-25 04:00:08
302692454;10000042;2019-04-08 08:20;2019-03-25 04:00:08
302692454;10000042;2019-04-08 08:30;2019-03-25 04:00:08
302692454;10000042;2019-04-08 08:40;2019-03-25 04:00:08
302692454;10000042;2019-04-08 09:10;2019-03-25 04:00:08
302692454;10000042;2019-04-09 13:00;2019-03-25 04:00:08
302692454;10000042;2019-04-09 13:15;2019-03-25 04:00:08
302692454;10000042;2019-04-09 13:25;2019-03-25 04:00:08
302692454;10000042;2019-04-09 14:50;2019-03-25 04:00:08
302692454;10000042;2019-04-09 15:05;2019-03-25 04:00:08
